term,estimate,std.error,statistic,p.value
JURNII_AGAINST,1.2232527609991641,0.14296744224674263,1.4095062842214277,0.1586855165732021
KARMA_DEAD,0.8836677935886462,0.0807064784756698,-1.5323935378970084,0.12542535114626793
KARMA_AGAINST,1.0986724376073067,0.054955698023405386,1.712335197740475,0.08683491374479288
KENNY_DEAD,0.8077792057044613,0.06392938670418756,-3.339098481547055,8.405076089428055e-4
KENNY_AGAINST,1.0549652997113814,0.04738964067394767,1.1291048920673319,0.258853587861039
LACEFIELD_AGAINST,1.1558355293631026,0.08071186638210469,1.794327042382738,0.07276098425183855
LACEFIELD_DEAD,0.8613507320531283,0.1090569430298329,-1.3685832286611388,0.17112958945879844
LLAMAGOD_AGAINST,1.2739031112901595,0.07843651970618139,3.086387621125313,0.0020260451522015584
LLAMAGOD_DEAD,1.141077378623325,0.11615182269874538,1.1362101946519592,0.2558686049096113
LOONY_AGAINST,1.092578405831622,0.05168145331943386,1.713195103411691,0.08667665217408113
LOONY_DEAD,0.8580967212596867,0.06952084752477836,-2.2013318674249875,0.027712538450664376
LUCKY_AGAINST,1.1202838877597003,0.1435732693913775,0.7911091311363682,0.42888031118922265
LUCKY_DEAD,0.6224824479731844,0.22317824677979733,-2.1240414507580674,0.033666677637161614
MADCAT_AGAINST,1.127646662881626,0.05697595877283681,2.1084833755594423,0.034989199265159636
MADCAT_DEAD,0.8539097329735676,0.07971966908339989,-1.9810642930425695,0.047584063969723915
MALLS_AGAINST,1.131598372891266,0.08266406066404118,1.4955849200706883,0.1347618552680469
MALLS_DEAD,0.8356349814484267,0.12002145304066877,-1.496094087835774,0.1346291383652031
MAUX_AGAINST,1.0449664278870587,0.07538158096855099,0.5834947730161414,0.5595602747489947
MAUX_DEAD,0.827906477901003,0.11361547737103157,-1.6622302237425328,0.0964666221748229
MAYHEM_AGAINST,1.1501323203807443,0.10945056373785783,1.2779924760532928,0.2012520791914885
MAYHEM_DEAD,0.91672549370622,0.15811855515832235,-0.5498861535223026,0.5823974619211553
METHODZSICK_AGAINST,1.1543890319428762,0.14363617543507792,0.9995478291490469,0.3175293815527017
METHODZSICK_DEAD,0.6858967672388179,0.228078806534232,-1.6530608581481185,0.0983184784011627
METHODZ_AGAINST,1.18828699199344,0.03746694878761405,4.604398625991486,4.136594540619607e-6
METHODZ_DEAD,0.8849384724677316,0.06065365527149873,-2.015330460780802,0.04387003531865592
MOOSE_AGAINST,1.1200038832134622,0.051572661568346355,2.197523823851456,0.02798305692161027
MOOSE_DEAD,0.9568805839061486,0.07742734002845417,-0.5692650297186178,0.5691762950636481
NAGAFEN_DEAD,0.9647947939500345,0.08575660030511212,-0.41792525455802326,0.6760017672958291
NAGAFEN_AGAINST,1.190750778531954,0.061101296249713916,2.8572882284129926,0.004272776477536501
