term,estimate,std.error,statistic,p.value
PRESTINNI_AGAINST,1.1929307313751405,0.05236659758086612,3.3688092606243916,7.549365208172966e-4
PRESTINNI_DEAD,0.8203116548854863,0.07097566251207939,-2.7906882019417627,0.005259611240738458
PRIESTAH_AGAINST,1.1709214944262094,0.05544497073212535,2.845903583391509,0.004428560153705876
PRIESTAH_DEAD,0.7378734618369565,0.08558025040541242,-3.55202197432549,3.822829335912556e-4
PRIESTAH_KILLER,1.4457845153807136,0.041191351275397095,8.949745032444243,3.563043793660861e-19
PROTO_DEAD,0.7928851163455565,0.10311757524561152,-2.250605093159997,0.024410560555555218
PROTO_AGAINST,1.1821068172149964,0.06949012242841364,2.407511728985404,0.016061646268026353
PROTO_KILLER,1.2658610835927226,0.08968007661370826,2.628817882450154,0.008568223338907296
RATED_AGAINST,1.1058834034213234,0.051855168379792815,1.9408764608450562,0.05227326381744339
RATED_DEAD,0.8555687629340846,0.07278296820977771,-2.143204862852716,0.03209665198958882
RATED_KILLER,1.162081322235303,0.04207396379674598,3.5702041628054553,3.5670310375545306e-4
REEDY_KILLER,1.3338018739921997,0.06644761793772662,4.33474404586512,1.4592981515753363e-5
REEDY_AGAINST,0.9347614131762578,0.057675143120287355,-1.1697232408848361,0.2421123622387796
REEDY_DEAD,0.7572100021972087,0.09247644192790566,-3.0074108008916136,0.0026348343718357384
REPLAYS_AGAINST,1.056269205197642,0.05549014159223118,0.9865370746729116,0.3238696314061308
REPLAYS_DEAD,0.6679947616693472,0.08634805588268823,-4.672658152683261,2.973264079520319e-6
REPLAYS_KILLER,1.2834211851956092,0.04315697965891081,5.781899364999596,7.386189069867718e-9
RICKY_AGAINST,1.1248171592758405,0.045429648826667786,2.5890690418580475,0.00962357973269704
RICKY_KILLER,1.309445724382138,0.04945646457224256,5.45133864398627,4.9992068919398516e-8
RICKY_DEAD,0.9283357538618134,0.06387165152907438,-1.1642380636873242,0.24432754869450038
RISKIN_AGAINST,1.0071285955429035,0.08161215643324582,0.08703736704419963,0.9306418101892748
RISKIN_KILLER,1.3190064829862373,0.07371115043115409,3.75626736498239,1.7246643982213902e-4
RISKIN_DEAD,0.8045321898454688,0.11998288116008693,-1.8127111051949047,0.0698763907706128
ROYALTY_AGAINST,1.1528914057739392,0.08476990498468497,1.6783438982595922,0.09327998291354223
ROYALTY_KILLER,1.5616297035944027,0.06641788014571774,6.710993436926018,1.9330380432508016e-11
ROYALTY_DEAD,0.7637551902372938,0.10866272187096346,-2.4802247555644543,0.013129959095591032
SAINTS_DEAD,0.7847073449158628,0.0709662752329675,-3.4163331658421354,6.347054178788236e-4
SAINTS_AGAINST,1.1702454920633538,0.052674006461767973,2.9846514369574226,0.002839016319033905
SAINTS_KILLER,1.348383526155715,0.047063959575978934,6.351069686203837,2.1382281162198124e-10
SCUMP_AGAINST,1.3005991062037618,0.05368828258531391,4.8953886505243185,9.811163283529787e-7
SCUMP_DEAD,0.8543557593986187,0.07412234126975135,-2.123618724805997,0.033702038500539044
SCUMP_KILLER,1.3876627831386126,0.04288491921549102,7.639535923842869,2.1800607598704694e-14
SEANY_AGAINST,1.1105304817570647,0.05486906591111896,1.9106906763018776,0.05604434370328687
SEANY_DEAD,0.8727912188971721,0.07333889130589434,-1.855208102182906,0.0635665151313341
SEANY_KILLER,1.5305770368350344,0.046363392755355726,9.180622626260245,4.2860596405898253e-20
SHOCKZ_AGAINST,1.2053265516798064,0.06325417490228837,2.952382633440912,0.0031533191835923045
SHOCKZ_KILLER,1.4143877094595998,0.046027095038654556,7.532448506546436,4.979756653035036e-14
SHOCKZ_DEAD,0.7770571968331214,0.09410910508064771,-2.680307274304106,0.007355460648245057
SILLY_KILLER,1.303735323919892,0.04329678484527045,6.125939175311936,9.015024256406847e-10
SILLY_AGAINST,1.129883313251258,0.04169534421454014,2.928729024383701,0.0034035099255537377
SILLY_DEAD,0.832550256088116,0.06314139781328762,-2.9024015562356493,0.003703135274770872
SKRAPZ_AGAINST,1.2169718065711226,0.04160592119028336,4.719656284129518,2.362434834612075e-6
SKRAPZ_DEAD,0.9420135843196631,0.06322275727307561,-0.9448430654523234,0.34473900192356083
SKRAPZ_KILLER,1.477982965742986,0.042391951711198875,9.21586012159625,3.0879256424974605e-20
SLACKED_DEAD,0.8857438818300815,0.07333386712904623,-1.6544530834517062,0.09803548844340501
SLACKED_AGAINST,1.2915167311286833,0.05221977332035298,4.898858650801732,9.639495609979458e-7
SLACKED_KILLER,1.329432045898496,0.0423851079598938,6.71820437827959,1.8397753245069024e-11
SLASHER_AGAINST,1.1907967101523795,0.04013153902939777,4.351255687134489,1.3536009149755754e-5
SLASHER_KILLER,1.3358899635615955,0.04122127430552613,7.025442905340963,2.1338825792059663e-12
SLASHER_DEAD,0.9038308492157935,0.06181496336246662,-1.6357374379461511,0.10189455054105845
SPACELY_DEAD,0.8515538697073438,0.11040076355307828,-1.4555380889206275,0.14552035352430312
SPACELY_AGAINST,1.173931957262465,0.07616854008050214,2.105314891397473,0.03526390670513771
SPACELY_KILLER,1.3905858203548676,0.09767032819710668,3.375898473314443,7.35750640000434e-4
SPOOF_AGAINST,1.1151051180418168,0.10732363398142476,1.0151415182036978,0.31003837304640225
SPOOF_KILLER,1.426830987713336,0.07899100260067544,4.499954183310808,6.796811044653405e-6
SPOOF_DEAD,0.7551514238334314,0.15099435503246628,-1.8599171367279723,0.06289725042592209
SUKRY_KILLER,1.262773137705665,0.10027372435051474,2.3267332192609906,0.019979468653305903
SUKRY_AGAINST,1.206825775647196,0.14687174687947008,1.2799846855669643,0.2005505219690654
SUKRY_DEAD,0.6196009248389982,0.21143830084745968,-2.2639213230675765,0.023578954221308845
SWIFTAZOR_KILLER,1.350232650629529,0.0672064417942146,4.467978119146234,7.896238033459083e-6
SWIFTAZOR_DEAD,0.8195938423334517,0.13847447646459088,-1.4367006883815276,0.15080305929174806
SWIFTAZOR_AGAINST,1.2227045598171773,0.09276394769647463,2.167493540924257,0.030197241668568412
SWIFTY_AGAINST,1.1571321141838773,0.09159184726981044,1.5934237914367633,0.1110651519802737
SWIFTY_DEAD,0.6975483535327117,0.13977809261512159,-2.5768232838886007,0.009971291371532062
SWIFTY_KILLER,1.562639964942401,0.06706205284947533,6.656173755695255,2.8104797736629066e-11
TEMP_DEAD,0.8267611976194673,0.06300162178641977,-3.0195950147886426,0.0025311288672181594
TEMP_AGAINST,1.138736586830971,0.04274803395472589,3.039189844545888,0.0023721531866221757
TEMP_KILLER,1.3495516078551952,0.04364173056099936,6.868939226192502,6.4681052130367635e-12
THEORY_AGAINST,1.1114859612063532,0.04969724371579464,2.1268347285655773,0.0334338176682673
THEORY_DEAD,0.810396281287127,0.06916877210550171,-3.039405043579969,0.0023704591613304253
THEORY_KILLER,1.6011293803748838,0.052270950149398906,9.005178624661356,2.1531501524911296e-19
TJHALY_DEAD,0.8913123341674665,0.0685712764295736,-1.677967445416498,0.09335345446066307
TJHALY_AGAINST,1.1204842603326974,0.051049155005842735,2.228459357334528,0.025849898676931448
TJHALY_KILLER,1.8531512490081685,0.04356613331188015,14.159796175015966,1.624646826659953e-45
TOMMEY_AGAINST,1.243382142812829,0.05012991570141171,4.34541327515067,1.3901368728981653e-5
TOMMEY_KILLER,1.4550515165133535,0.05151501897718764,7.280232327995953,3.3324577157066524e-13
TOMMEY_DEAD,0.8504924613034586,0.07483907359154222,-2.163839332246045,0.03047668233574212
VORTEX_DEAD,0.8614971291844935,0.0897690441511971,-1.6607457144574305,0.09676452794295197
VORTEX_AGAINST,1.1371849096236073,0.06641250253862248,1.9357173126735059,0.05290233288509111
VORTEX_KILLER,1.5180193607200982,0.05670509909905079,7.361003500947128,1.8253277899921676e-13
WAILERS_DEAD,0.7966588002549084,0.12036768417753867,-1.8886198441365365,0.058942786031810024
WAILERS_AGAINST,1.0340418777282443,0.0857154006022619,0.3905398065598118,0.6961374261028068
WAILERS_KILLER,1.2334881838026697,0.0654799658913636,3.2047371234664173,0.0013518588564251381
WUSKIN_KILLER,1.0694853304789684,0.04724657449067915,1.4218498151079464,0.15506985457989095
WUSKIN_AGAINST,0.9881988954047001,0.05558216659538165,-0.21358092142567492,0.830873878595155
WUSKIN_DEAD,0.8036609557869843,0.07617685325515723,-2.8693466083783568,0.004113207854174062
XOTIC_AGAINST,1.1435947096658072,0.0861033398801909,1.5583199862691133,0.11915741346191842
XOTIC_KILLER,1.520665368504109,0.06854610771869844,6.114832708429499,9.665830820350743e-10
XOTIC_DEAD,0.8060897368404552,0.10791756347659842,-1.9974524970563001,0.04577604985964937
